model,task,cohort,metric,n,n_positive,ours,baseline,difference,p_raw,test,delong_variance,p_holm105,p_holm3780,p_holm19_conditional,p_holm684_conditional,significant_raw,significant_holm105,significant_holm3780,significant_holm19_conditional,significant_holm684_conditional
AdaBoost,IDH,Xijing,accuracy,105,17,0.92380952380952386,0.73333333333333328,0.19047619047619058,8.999556303024292e-05,exact McNemar,,0.0026998668909072876,0.15695226192474365,0.0004499778151512146,0.024338677128872076,True,True,False,True,True
AdaBoost,IDH,Xijing,f1,105,17,0.80952380952380953,0.48148148148148145,0.32804232804232808,5.2753835916519124e-05,exact paired swap,,0.0015826150774955737,0.095800966024398734,0.00026376917958259561,0.015123367309570342,True,True,False,True,True
AdaBoost,IDH,Xijing,mcc,105,17,0.78624539310689645,0.37936450956127005,0.4068808835456264,4.86187636852264e-05,exact paired swap,,0.0014585629105567919,0.088853984520401399,0.00024309381842613199,0.014099441468715656,True,True,False,True,True
AdaBoost,IDH,Xijing,roc_auc,105,17,0.98195187165775411,0.82219251336898391,0.15975935828877019,0.0066594704412388413,paired DeLong,0.0041661817081911296,0.43952504912176354,1,0.1132109975010603,1,True,False,False,False,False
AdaBoost,1p/19q,Xijing,accuracy,59,5,0.88135593220338981,0.74576271186440679,0.13559322033898302,0.019287109375,exact McNemar,,1,1,0.135009765625,1,True,False,False,False,False
AdaBoost,1p/19q,Xijing,f1,59,5,0.46153846153846156,0.21052631578947367,0.25101214574898789,0.016357421874999993,exact paired swap,,1,1,0.17993164062499992,1,True,False,False,False,False
AdaBoost,1p/19q,Xijing,mcc,59,5,0.41277045446049859,0.11638287479252928,0.2963875796679693,0.016357421874999993,exact paired swap,,1,1,0.19628906249999992,1,True,False,False,False,False
AdaBoost,1p/19q,Xijing,roc_auc,59,5,0.94814814814814807,0.76666666666666672,0.18148148148148135,0.015924465400380151,paired DeLong,0.0071496234179672328,1,1,0.23886698100570228,1,True,False,False,False,False
Extra trees,Grade,Development OOF,accuracy,784,521,0.8392857142857143,0.63265306122448983,0.20663265306122447,3.7131120017931589e-23,exact McNemar,,3.6759808817752272e-21,1.3196400054372886e-19,5.5696680026897383e-22,2.3281212251243107e-20,True,True,True,True,True
Extra trees,Grade,Development OOF,f1,784,521,0.87272727272727268,0.67640449438202244,0.19632277834525025,9.173369379549898e-24,exact paired swap,,9.4485704609363946e-22,3.2794795531890883e-20,1.5594727945234825e-22,5.8067428172550853e-21,True,True,True,True,True
Extra trees,Grade,Development OOF,mcc,784,521,0.66306000754319727,0.30192228074691685,0.36113772679628042,1.1702363551681676e-20,exact paired swap,,1.0181056289963057e-18,4.0677415705645508e-17,1.6383308972354346e-19,7.0331204945606869e-18,True,True,True,True,True
Extra trees,Grade,Development OOF,roc_auc,784,521,0.91483911460119827,0.71952883822423974,0.19531027637695852,2.6897146284401304e-24,paired DeLong,0.00037375198289864851,2.124874556467703e-22,9.6560755161000676e-21,4.0345719426601957e-23,1.7241070768301235e-21,True,True,True,True,True
Extra trees,IDH,Development OOF,accuracy,1355,281,0.89446494464944648,0.75719557195571952,0.13726937269372697,3.0946364854289319e-27,exact McNemar,,2.6613873774688812e-25,1.1338748082611606e-23,5.5703456737720775e-26,2.0331761709268083e-24,True,True,True,True,True
Extra trees,IDH,Development OOF,f1,1355,281,0.77265500794912556,0.5560053981106613,0.21664960983846426,1.3996242389701053e-24,exact paired swap,,1.1916109639326886e-22,5.034448387575469e-21,2.5193236301461894e-23,8.9995838565777771e-22,True,True,True,True,True
Extra trees,IDH,Development OOF,mcc,1355,281,0.71178394409360823,0.42517622648811593,0.28660771760549231,1.0559977754074184e-23,exact paired swap,,8.9759810909630556e-22,3.7720240537552982e-20,1.9007959957333531e-22,6.6633459628208101e-21,True,True,True,True,True
Extra trees,IDH,Development OOF,roc_auc,1355,281,0.94594988634631572,0.83537611748411167,0.11057376886220405,3.8889734783725278e-17,paired DeLong,0.00017601014036416172,2.80006090442822e-15,1.284527939906446e-13,5.0556655218842862e-16,2.2594935909344385e-14,True,True,True,True,True
Extra trees,1p/19q,Development OOF,accuracy,571,90,0.79684763572679507,0.66900175131348516,0.12784588441330991,1.6772945564882841e-08,exact McNemar,,1.3586085907555102e-06,4.1328537871871318e-05,1.8450240121371125e-07,7.1620477562049729e-06,True,True,True,True,True
Extra trees,1p/19q,Development OOF,f1,571,90,0.546875,0.41121495327102803,0.13566004672897197,4.0497003081529588e-05,exact paired swap,,0.0020248501540764794,0.07483846169466668,0.00016198801232611835,0.011865621902888169,True,True,False,True,True
Extra trees,1p/19q,Development OOF,mcc,571,90,0.46396530023727411,0.28976415433889635,0.17420114589837776,0.00023626261607308946,exact paired swap,,0.0089361571245351601,0.38227291280625875,0.00047252523214617891,0.058120603553980008,True,True,False,True,False
Extra trees,1p/19q,Development OOF,roc_auc,571,90,0.85162855162855167,0.76221991221991214,0.089408639408639523,0.00073444932767872733,paired DeLong,0.00079012807502403404,0.028643523779470367,1,0.00099973576514295948,0.16378220007235619,True,True,False,True,False
Extra trees,Grade,UCSF,accuracy,495,396,0.87272727272727268,0.59191919191919196,0.28080808080808073,1.1507119424217619e-23,exact McNemar,,1.1161905841491091e-21,4.1080416344456899e-20,1.6109967193904666e-22,7.2494852372570997e-21,True,True,True,True,True
Extra trees,Grade,UCSF,f1,495,396,0.91520861372812923,0.67731629392971249,0.23789231979841674,3.2439930968818639e-24,exact paired swap,,3.1142333730065892e-22,1.1636203238515246e-20,4.2171910259464229e-23,2.0729115889075112e-21,True,True,True,True,True
Extra trees,Grade,UCSF,mcc,495,396,0.68838120352133136,0.2835379434598837,0.40484326006144766,3.5419805489111339e-19,exact paired swap,,3.4003013269546889e-17,1.2113573477276078e-15,4.9587727684755877e-18,2.1003944655043024e-16,True,True,True,True,True
Extra trees,Grade,UCSF,roc_auc,495,396,0.95464748495051532,0.78063462911947756,0.17401285583103776,3.6710006967519575e-10,paired DeLong,0.00079837614791477933,2.3861504528887723e-08,9.7979008596309748e-07,5.1394009754527405e-09,1.7327123288669239e-07,True,True,True,True,True
Extra trees,IDH,UCSF,accuracy,495,103,0.92525252525252522,0.73737373737373735,0.18787878787878787,1.5537673003507324e-17,exact McNemar,,1.2274761672770786e-15,5.1755988774682899e-14,2.3306509505260988e-16,9.1206140530588e-15,True,True,True,True,True
Extra trees,IDH,UCSF,f1,495,103,0.82790697674418601,0.48412698412698413,0.34377999261720188,2.8883796036455762e-16,exact paired swap,,2.2240522948070936e-14,9.3381312585861471e-13,4.6214073658329219e-15,1.6492647536816239e-13,True,True,True,True,True
